area,tecnologia,defecto,causa,division,proyecto
BACKEND/ENSAMBLE FINAL,EMPAQUE,EXCESO DE PASS-COUNT,METODO,B&S,FOBS TX4 TX6
BACKEND/ENSAMBLE FINAL,EMPAQUE,MAL MANEJO,MANO DE OBRA,B&S,FOBS TX4 TX6
BACKEND/ENSAMBLE FINAL,EMPAQUE,piezas diferentes,MANO DE OBRA,B&S,FOBS TX4 TX6
BACKEND/ENSAMBLE FINAL,EMPAQUE,SIN PRUEBA ANTERIOR,MANO DE OBRA,B&S,FOBS TX4 TX6
BACKEND/ENSAMBLE FINAL,EMPAQUE,UNIDADES CAIDAS AL PISO,MANO DE OBRA,B&S,FOBS TX4 TX6
BACKEND/ENSAMBLE FINAL,FINAL ASSY,BRACKET CHUECO,METODO,B&S,FOBS TX4 TX6
BACKEND/ENSAMBLE FINAL,FINAL ASSY,BRACKET MANCHADO,PROVEEDOR,B&S,FOBS TX4 TX6
BACKEND/ENSAMBLE FINAL,FINAL ASSY,CAMBIO DE INGENIERIA ,METODO,B&S,FOBS TX4 TX6
BACKEND/ENSAMBLE FINAL,FINAL ASSY,CARCASA ABIERTA,METODO,B&S,FOBS TX4 TX6
BACKEND/ENSAMBLE FINAL,FINAL ASSY,CARCASA QUEBRADA,METODO,B&S,FOBS TX4 TX6
BACKEND/ENSAMBLE FINAL,FINAL ASSY,CARCASA RAYADA,METODO,B&S,FOBS TX4 TX6
BACKEND/ENSAMBLE FINAL,FINAL ASSY,CARCAZA DA헤DA ,METODO,B&S,FOBS TX4 TX6
BACKEND/ENSAMBLE FINAL,FINAL ASSY,MAL ENSAMBLADA ,MAQUINA,B&S,FOBS TX4 TX6
BACKEND/ENSAMBLE FINAL,FINAL ASSY,MAL FLUJO,METODO,B&S,FOBS TX4 TX6
BACKEND/ENSAMBLE FINAL,FINAL ASSY,UNIDAD DA헤DA,MANO DE OBRA,B&S,FOBS TX4 TX6
BACKEND/ENSAMBLE FINAL,FINAL ASSY,UNIDAD GOLPEADA,MANO DE OBRA,B&S,FOBS TX4 TX6
BACKEND/ENSAMBLE FINAL,KITTING,EXCESO DE PASS-COUNT,METODO,B&S,FOBS TX4 TX6
BACKEND/ENSAMBLE FINAL,KITTING,MAL MANEJO,MANO DE OBRA,B&S,FOBS TX4 TX6
BACKEND/ENSAMBLE FINAL,KITTING,piezas diferentes,MANO DE OBRA,B&S,FOBS TX4 TX6
BACKEND/ENSAMBLE FINAL,KITTING,SIN PRUEBA ANTERIOR,MANO DE OBRA,B&S,FOBS TX4 TX6
BACKEND/ENSAMBLE FINAL,KITTING,UNIDADES CAIDAS AL PISO,MANO DE OBRA,B&S,FOBS TX4 TX6
BACKEND/ENSAMBLE FINAL,MANUAL ASSEMBLY LOWER HOUSING,BRACKET CHUECO,METODO,B&S,FOBS TX4 TX6
BACKEND/ENSAMBLE FINAL,MANUAL ASSEMBLY LOWER HOUSING,BRACKET MANCHADO,PROVEEDOR,B&S,FOBS TX4 TX6
BACKEND/ENSAMBLE FINAL,MANUAL ASSEMBLY LOWER HOUSING,CAMBIO DE INGENIERIA ,METODO,B&S,FOBS TX4 TX6
BACKEND/ENSAMBLE FINAL,MANUAL ASSEMBLY LOWER HOUSING,CARCASA ABIERTA,PROVEEDOR,B&S,FOBS TX4 TX6
BACKEND/ENSAMBLE FINAL,MANUAL ASSEMBLY LOWER HOUSING,CARCASA QUEBRADA,METODO,B&S,FOBS TX4 TX6
BACKEND/ENSAMBLE FINAL,MANUAL ASSEMBLY LOWER HOUSING,CARCASA RAYADA,METODO,B&S,FOBS TX4 TX6
BACKEND/ENSAMBLE FINAL,MANUAL ASSEMBLY LOWER HOUSING,CARCAZA DA헤DA ,METODO,B&S,FOBS TX4 TX6
BACKEND/ENSAMBLE FINAL,MANUAL ASSEMBLY LOWER HOUSING,MAL ENSAMBLADA ,MAQUINA,B&S,FOBS TX4 TX6
BACKEND/ENSAMBLE FINAL,MANUAL ASSEMBLY LOWER HOUSING,MAL FLUJO,METODO,B&S,FOBS TX4 TX6
BACKEND/ENSAMBLE FINAL,MANUAL ASSEMBLY LOWER HOUSING,MAL MANEJO,MANO DE OBRA,B&S,FOBS TX4 TX6
BACKEND/ENSAMBLE FINAL,MANUAL ASSEMBLY LOWER HOUSING,UNIDAD DA헤DA,MANO DE OBRA,B&S,FOBS TX4 TX6
BACKEND/ENSAMBLE FINAL,MANUAL ASSEMBLY LOWER HOUSING,UNIDAD GOLPEADA,MANO DE OBRA,B&S,FOBS TX4 TX6
BACKEND/ENSAMBLE FINAL,MANUAL ASSEMBLY MIDDLE HOUSING BOTTONS HOUSING,BRACKET CHUECO,METODO,B&S,FOBS TX4 TX6
BACKEND/ENSAMBLE FINAL,MANUAL ASSEMBLY MIDDLE HOUSING BOTTONS HOUSING,BRACKET MANCHADO,PROVEEDOR,B&S,FOBS TX4 TX6
BACKEND/ENSAMBLE FINAL,MANUAL ASSEMBLY MIDDLE HOUSING BOTTONS HOUSING,CAMBIO DE INGENIERIA ,METODO,B&S,FOBS TX4 TX6
BACKEND/ENSAMBLE FINAL,MANUAL ASSEMBLY MIDDLE HOUSING BOTTONS HOUSING,CARCASA ABIERTA,METODO,B&S,FOBS TX4 TX6
BACKEND/ENSAMBLE FINAL,MANUAL ASSEMBLY MIDDLE HOUSING BOTTONS HOUSING,CARCASA QUEBRADA,METODO,B&S,FOBS TX4 TX6
BACKEND/ENSAMBLE FINAL,MANUAL ASSEMBLY MIDDLE HOUSING BOTTONS HOUSING,CARCASA RAYADA,METODO,B&S,FOBS TX4 TX6
BACKEND/ENSAMBLE FINAL,MANUAL ASSEMBLY MIDDLE HOUSING BOTTONS HOUSING,CARCAZA DA헤DA ,METODO,B&S,FOBS TX4 TX6
BACKEND/ENSAMBLE FINAL,MANUAL ASSEMBLY MIDDLE HOUSING BOTTONS HOUSING,MAL ENSAMBLADA ,MAQUINA,B&S,FOBS TX4 TX6
BACKEND/ENSAMBLE FINAL,MANUAL ASSEMBLY MIDDLE HOUSING BOTTONS HOUSING,MAL FLUJO,METODO,B&S,FOBS TX4 TX6
BACKEND/ENSAMBLE FINAL,MANUAL ASSEMBLY MIDDLE HOUSING BOTTONS HOUSING,MAL MANEJO,MANO DE OBRA,B&S,FOBS TX4 TX6
BACKEND/ENSAMBLE FINAL,MANUAL ASSEMBLY MIDDLE HOUSING BOTTONS HOUSING,UNIDAD DA헤DA,MANO DE OBRA,B&S,FOBS TX4 TX6
BACKEND/ENSAMBLE FINAL,MANUAL ASSEMBLY MIDDLE HOUSING BOTTONS HOUSING,UNIDAD GOLPEADA,MANO DE OBRA,B&S,FOBS TX4 TX6
BACKEND/ENSAMBLE FINAL,MANUAL ASSEMBLY UPPER HOUSING BOTTONS HOUSING,BRACKET CHUECO,METODO,B&S,FOBS TX4 TX6
BACKEND/ENSAMBLE FINAL,MANUAL ASSEMBLY UPPER HOUSING BOTTONS HOUSING,BRACKET MANCHADO,PROVEEDOR,B&S,FOBS TX4 TX6
BACKEND/ENSAMBLE FINAL,MANUAL ASSEMBLY UPPER HOUSING BOTTONS HOUSING,CAMBIO DE INGENIERIA ,METODO,B&S,FOBS TX4 TX6
BACKEND/ENSAMBLE FINAL,MANUAL ASSEMBLY UPPER HOUSING BOTTONS HOUSING,CARCASA ABIERTA,METODO,B&S,FOBS TX4 TX6
BACKEND/ENSAMBLE FINAL,MANUAL ASSEMBLY UPPER HOUSING BOTTONS HOUSING,CARCASA QUEBRADA,METODO,B&S,FOBS TX4 TX6
BACKEND/ENSAMBLE FINAL,MANUAL ASSEMBLY UPPER HOUSING BOTTONS HOUSING,CARCASA RAYADA,METODO,B&S,FOBS TX4 TX6
BACKEND/ENSAMBLE FINAL,MANUAL ASSEMBLY UPPER HOUSING BOTTONS HOUSING,CARCAZA DA헤DA ,METODO,B&S,FOBS TX4 TX6
BACKEND/ENSAMBLE FINAL,MANUAL ASSEMBLY UPPER HOUSING BOTTONS HOUSING,MAL ENSAMBLADA ,MAQUINA,B&S,FOBS TX4 TX6
BACKEND/ENSAMBLE FINAL,MANUAL ASSEMBLY UPPER HOUSING BOTTONS HOUSING,MAL FLUJO,METODO,B&S,FOBS TX4 TX6
BACKEND/ENSAMBLE FINAL,MANUAL ASSEMBLY UPPER HOUSING BOTTONS HOUSING,MAL MANEJO,MANO DE OBRA,B&S,FOBS TX4 TX6
BACKEND/ENSAMBLE FINAL,MANUAL ASSEMBLY UPPER HOUSING BOTTONS HOUSING,UNIDAD DA헤DA,MANO DE OBRA,B&S,FOBS TX4 TX6
BACKEND/ENSAMBLE FINAL,MANUAL ASSEMBLY UPPER HOUSING BOTTONS HOUSING,UNIDAD GOLPEADA,MANO DE OBRA,B&S,FOBS TX4 TX6
BACKEND/ENSAMBLE FINAL,PRODEL INNER HOUSING BOTTOM,IMPRESION DESPLAZADA,MAQUINA,B&S,FOBS TX4 TX6
BACKEND/ENSAMBLE FINAL,PRODEL INNER HOUSING BOTTOM,INFORMACION EN UNIDAD INCORRECTA,METODO,B&S,FOBS TX4 TX6
BACKEND/ENSAMBLE FINAL,PRODEL LASER EN HOUSING,IMPRESION DESPLAZADA,MAQUINA,B&S,FOBS TX4 TX6
BACKEND/ENSAMBLE FINAL,PRODEL LASER EN HOUSING,INFORMACION EN UNIDAD INCORRECTA,METODO,B&S,FOBS TX4 TX6
BACKEND/ENSAMBLE FINAL,PRUEBA FINAL,CALIBRACION DE IMPRESORA ,METODO,B&S,FOBS TX4 TX6
BACKEND/ENSAMBLE FINAL,PRUEBA FINAL,CAMBIO DE INGENIERIA ,METODO,B&S,FOBS TX4 TX6
BACKEND/ENSAMBLE FINAL,PRUEBA FINAL,CAMBIO DE SOF WARE,METODO,B&S,FOBS TX4 TX6
BACKEND/ENSAMBLE FINAL,PRUEBA FINAL,COMPONENTE FRACTURADO,METODO,B&S,FOBS TX4 TX6
BACKEND/ENSAMBLE FINAL,PRUEBA FINAL,DATA MATRIX ILEGIBLE,MAQUINA,B&S,FOBS TX4 TX6
BACKEND/ENSAMBLE FINAL,PRUEBA FINAL,ERROR DE FLLUJO,METODO,B&S,FOBS TX4 TX6
BACKEND/ENSAMBLE FINAL,PRUEBA FINAL,FALLA FUNCIONAL,MAQUINA,B&S,FOBS TX4 TX6
BACKEND/ENSAMBLE FINAL,PRUEBA FINAL,MATERIAL OBSOLETO,METODO,B&S,FOBS TX4 TX6
BACKEND/ENSAMBLE FINAL,PRUEBA FINAL,MUESTRA DE ORO DA헤DA ,METODO,B&S,FOBS TX4 TX6
BACKEND/ENSAMBLE FINAL,PRUEBA FINAL,MUESTRAS CADUCAS,METODO,B&S,FOBS TX4 TX6
BACKEND/ENSAMBLE FINAL,PRUEBA FINAL,PASS-COUNT,METODO,B&S,FOBS TX4 TX6
BACKEND/ENSAMBLE FINAL,PRUEBA FINAL,SIN EVIDENCIA DE PIN ,METODO,B&S,FOBS TX4 TX6
BACKEND/ENSAMBLE FINAL,PRUEBA FINAL,SIN PRUEBA ANTERIOR,MANO DE OBRA,B&S,FOBS TX4 TX6
BACKEND/ENSAMBLE FINAL,PRUEBA FINAL,UNIDAD DA헤DA,MANO DE OBRA,B&S,FOBS TX4 TX6
BACKEND/ENSAMBLE FINAL,PRUEBA FINAL,UNIDAD DE PRUEBAS ,METODO,B&S,FOBS TX4 TX6
BACKEND/ENSAMBLE FINAL,PRUEBA FINAL,UNIDAD GOLPEADA ,MANO DE OBRA,B&S,FOBS TX4 TX6
BACKEND/ENSAMBLE FINAL,PRUEBA FINAL,UNIDADES CAIDAS AL PISO,MANO DE OBRA,B&S,FOBS TX4 TX6
BACKEND/ENSAMBLE FINAL,SAFE LAUNCH,CARCASA ABIERTA,METODO,B&S,FOBS TX4 TX6
BACKEND/ENSAMBLE FINAL,SAFE LAUNCH,CARCASA QUEBRADA,METODO,B&S,FOBS TX4 TX6
BACKEND/ENSAMBLE FINAL,SAFE LAUNCH,CARCASA RAYADA,METODO,B&S,FOBS TX4 TX6
BACKEND/ENSAMBLE FINAL,SAFE LAUNCH,CARCAZA DA헤DA ,METODO,B&S,FOBS TX4 TX6
BACKEND/ENSAMBLE FINAL,SAFE LAUNCH,IMPRESION DESPLAZADA,MAQUINA,B&S,FOBS TX4 TX6
BACKEND/ENSAMBLE FINAL,SAFE LAUNCH,INFORMACION EN UNIDAD INCORRECTA,METODO,B&S,FOBS TX4 TX6
BACKEND/ENSAMBLE FINAL,SAFE LAUNCH,MAL ENSAMBLADA ,MAQUINA,B&S,FOBS TX4 TX6
BACKEND/ENSAMBLE FINAL,SAFE LAUNCH,MAL FLUJO,METODO,B&S,FOBS TX4 TX6
BACKEND/ENSAMBLE FINAL,SAFE LAUNCH,UNIDAD DA헤DA,MANO DE OBRA,B&S,FOBS TX4 TX6
BACKEND/ENSAMBLE FINAL,SAFE LAUNCH,UNIDAD GOLPEADA,MANO DE OBRA,B&S,FOBS TX4 TX6
BACKEND/ENSAMBLE FINAL,Welding,BRACKET CHUECO,METODO,B&S,FOBS TX4 TX6
BACKEND/ENSAMBLE FINAL,Welding,BRACKET MANCHADO,PROVEEDOR,B&S,FOBS TX4 TX6
BACKEND/ENSAMBLE FINAL,Welding,CAMBIO DE INGENIERIA ,METODO,B&S,FOBS TX4 TX6
BACKEND/ENSAMBLE FINAL,Welding,CARCASA ABIERTA,METODO,B&S,FOBS TX4 TX6
BACKEND/ENSAMBLE FINAL,Welding,CARCASA QUEBRADA,METODO,B&S,FOBS TX4 TX6
BACKEND/ENSAMBLE FINAL,Welding,CARCASA RAYADA,METODO,B&S,FOBS TX4 TX6
BACKEND/ENSAMBLE FINAL,Welding,CARCAZA DA헤DA ,METODO,B&S,FOBS TX4 TX6
BACKEND/ENSAMBLE FINAL,Welding,MAL ENSAMBLADA ,MAQUINA,B&S,FOBS TX4 TX6
BACKEND/ENSAMBLE FINAL,Welding,MAL FLUJO,METODO,B&S,FOBS TX4 TX6
BACKEND/ENSAMBLE FINAL,Welding,UNIDAD DA헤DA,MANO DE OBRA,B&S,FOBS TX4 TX6
BACKEND/ENSAMBLE FINAL,Welding,UNIDAD GOLPEADA,MANO DE OBRA,B&S,FOBS TX4 TX6
DIAGNOSTICO,JAULA DE CALIDAD,CAMBIO DE INGENIERIA ,METODO,B&S,FOBS TX4 TX6
DIAGNOSTICO,JAULA DE CALIDAD,CAMBIO DE LAYOUT,METODO,B&S,FOBS TX4 TX6
DIAGNOSTICO,JAULA DE CALIDAD,DEFECTO DE PROVEEDOR,PROVEEDOR,B&S,FOBS TX4 TX6
DIAGNOSTICO,JAULA DE CALIDAD,DIAGNOSTICO EXAHUSTIVO,METODO,B&S,FOBS TX4 TX6
DIAGNOSTICO,JAULA DE CALIDAD,EXCESO DE PASS-COUNT,METODO,B&S,FOBS TX4 TX6
DIAGNOSTICO,JAULA DE CALIDAD,INDICE VIEJO ,METODO,B&S,FOBS TX4 TX6
DIAGNOSTICO,JAULA DE CALIDAD,MATERIAL OBSOLETO,METODO,B&S,FOBS TX4 TX6
DIAGNOSTICO,JAULA DE CALIDAD,MUESTRA OBSOLETA,METODO,B&S,FOBS TX4 TX6
DIAGNOSTICO,JAULA DE CALIDAD,PRUEBAS ABA,METODO,B&S,FOBS TX4 TX6
DIAGNOSTICO,JAULA DE CALIDAD,UNIDADES CON SERIAL DUPLICADO,METODO,B&S,FOBS TX4 TX6
DIAGNOSTICO,JAULA DE CALIDAD,UNIDADES DE PRUEBA ,METODO,B&S,FOBS TX4 TX6
DIAGNOSTICO,RETRABAJO,CAMBIO DE INGENIERIA ,METODO,B&S,FOBS TX4 TX6
DIAGNOSTICO,RETRABAJO,CAMBIO DE LAYOUT,METODO,B&S,FOBS TX4 TX6
DIAGNOSTICO,RETRABAJO,CARCASA ABIERTA,METODO,B&S,FOBS TX4 TX6
DIAGNOSTICO,RETRABAJO,CARCASA QUEBRADA,METODO,B&S,FOBS TX4 TX6
DIAGNOSTICO,RETRABAJO,CARCASA RAYADA,METODO,B&S,FOBS TX4 TX6
DIAGNOSTICO,RETRABAJO,CARCAZA DA헤DA ,METODO,B&S,FOBS TX4 TX6
DIAGNOSTICO,RETRABAJO,DATAMATRIX ILEGIBLE,MAQUINA,B&S,FOBS TX4 TX6
DIAGNOSTICO,RETRABAJO,DATAMATRIX INCORRECTO,METODO,B&S,FOBS TX4 TX6
DIAGNOSTICO,RETRABAJO,DATAMATRIX MAL IMPRESO,MAQUINA,B&S,FOBS TX4 TX6
DIAGNOSTICO,RETRABAJO,DEFECTOS COSMETICOS Y /O RETRABAJO,METODO,B&S,FOBS TX4 TX6
DIAGNOSTICO,RETRABAJO,MAL ENSAMBLADA ,MAQUINA,B&S,FOBS TX4 TX6
DIAGNOSTICO,RETRABAJO,MAL FLUJO,METODO,B&S,FOBS TX4 TX6
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
,,,,,
